"name_output","ind_output","referential_elements","W_elements","R2_elements"
"SN002_0010","0",2,0.416169716263576,0.774151677527005
"SN002_0010","0",2,0.209773677027839,0.917227688209894
"SN002_0010","0",2,0.408654375229181,0.6401840715959
"SN002_0010","0",2,1.0678197476569,0.00124144906583403
"SN002_0010","0",2,0.556051305117506,0.35015723582041
"SN002_0010","0",2,0.155053373943792,0.949588453425669
"SN002_0010","0",2,0.232232386379141,0.925551175900323
"SN002_0010","0",2,0.527365968929153,0.426868289353422
"SN002_0010","0",2,0.974002091356038,0.0124468826794191
"SN002_0010","0",2,0.37703872176436,0.731215369090636
"SN002_0010","0",2,0.173690557293447,0.944643237243517
"SN002_0010","0",2,0.322171083633335,0.776188686851625
"SN002_0010","0",2,0.628393698982765,0.297679941265262
"SN002_0010","0",2,0.849361867268866,0.0748614214654651
"SN002_0010","0",2,0.166864130839628,0.949836905162707
"SN002_0010","0",2,0.286496764933669,0.833188350513169
"SN002_0010","0",2,0.44965546738588,0.679130338550842
"SN002_0010","0",2,0.367874327329851,0.844025016910001
"SN002_0010","0",2,0.561069608087295,0.395462282368472
"SN002_0010","0",2,0.913259036425136,0.000489437320040256
"SN002_0010","0",2,0.697609843713056,0.227746334174883
"SN002_0010","0",2,0.265617543776292,0.853702180070448
"SN002_0010","0",2,0.28303565516374,0.836410008096758
"SN002_0010","0",2,0.309647402781675,0.909454279519366
"SN002_0010","0",2,0.457539034087619,0.543645307014067
"SN002_0010","0",2,1.19822408703773,0.00792666557880776
"SN002_0010","0",2,0.490117093372235,0.468923498200852
"SN002_0010","0",2,0.273279006604714,0.848217094116807
"SN002_0010","0",2,0.245850783525408,0.909359678176238
"SN002_0011","1",1,0.266571798694428,0.927984910737616
"SN002_0011","1",1,0.109020560344161,0.983602107630527
"SN002_0011","1",1,0.356110599494147,0.744087405438976
"SN002_0011","1",1,0.230931346982158,0.917266994921088
"SN002_0011","1",1,0.790610332860317,0.224019970611809
"SN002_0011","1",1,0.632273741237301,0.415474414163301
"SN002_0011","1",1,1.05980584343413,0.00135969318722467
"SN002_0011","1",1,0.791416144611376,0.185564999554659
"SN002_0011","1",1,0.754414549994127,0.254644913300693
"SN002_0011","1",1,1.00103498318922,0.000554627896760459
"SN002_0011","1",1,0.553254920544432,0.373343900790139
"SN002_0011","1",1,0.0717213581280631,0.991738804667198
"SN002_0011","1",1,0.448032859589818,0.627571407951926
"SN002_0011","1",1,0.249212611312453,0.874990648352302
"SN002_0011","1",1,0.821746404204996,0.171404642378358
"SN002_0011","1",1,0.139489773545968,0.971553702060306
"SN002_0011","1",1,0.44085664670995,0.573026339580154
"SN002_0011","1",1,0.937161369159849,0.0122665776330536
"SN002_0011","1",1,0.304627849528776,0.804113282316093
"SN002_0011","1",1,0.619234856510268,0.294870456663954
"SN002_0011","1",1,0.148644318915252,0.969061400390803
"SN002_0011","1",1,0.230546589227325,0.889447091220916
"SN002_0011","1",1,0.435552776618685,0.598272446267076
"SN002_0011","1",1,0.161838504921252,0.964776305893888
"SN002_0011","1",1,0.545079599684749,0.422193600894777
"SN002_0011","1",1,0.0931851742248568,0.985415001978226
"SN002_0011","1",1,0.308707275192093,0.806764509958
"SN002_0011","1",1,0.275873153242324,0.829239354083388
"SN002_0011","1",2,0.858454039403038,0.00340667355896513
"SN002_0011","1",2,0.318836919371921,0.825927244199281
"SN002_0011","1",2,0.405532902783384,0.641974199296082
"SN002_0011","1",2,0.951424320296247,0.125082236541998
"SN002_0011","1",2,0.979021064720383,0.0081568973551361
"SN002_0011","1",2,0.616328464194177,0.228376555938781
"SN002_0011","1",2,0.507972657486285,0.437536399467264
"SN002_0011","1",2,0.752113832380736,0.314622799505583
"SN002_0011","1",2,0.446491528306123,0.583141176219033
"SN002_0011","1",2,0.173371291901003,0.953940009562386
"SN002_0011","1",2,0.254842868645873,0.871188595726747
"SN002_0011","1",2,0.312210214487807,0.795372398630838
"SN002_0011","1",2,0.15656203642411,0.955007251813061
"SN002_0011","1",2,0.202246137156204,0.942692063410051
"SN002_0011","1",2,0.58414746309955,0.293870333505973
"SN002_0011","1",2,0.865418676817078,0.00275196610276444
"SN002_0011","1",2,0.283614562392995,0.827326663190951
"SN002_0011","1",2,0.418432496144621,0.818669014625522
"SN002_0011","1",2,0.259147092483395,0.857418978975866
"SN002_0011","1",2,0.989732691355393,0.0882091599917417
"SN002_0011","1",2,0.253777323257572,0.908425826291034
"SN002_0011","1",2,0.346601100817996,0.734852252415025
"SN002_0011","1",2,0.409962714261988,0.732883138530798
"SN002_0011","1",2,0.351497481818357,0.723353328391872
"SN002_0011","1",2,0.230101923789155,0.916815273902344
"SN002_0011","1",2,0.630069699420533,0.392822042431664
"SN002_0011","1",2,0.25349406522431,0.875461841843903
"SN002_0011","1",2,0.894071633977821,0.0829072142053926
"SN002_0013","3",1,0.380341732327328,0.721104144209977
"SN002_0013","3",1,0.26319670169635,0.87931348016346
"SN002_0013","3",1,0.339637420484827,0.747250593896362
"SN002_0013","3",1,0.115216471547527,0.970353713400095
"SN002_0013","3",1,0.811820691093142,0.325816284662697
"SN002_0013","3",1,0.186237756247181,0.928965058455585
"SN002_0013","3",1,0.453578762482071,0.556441167093313
"SN002_0013","3",1,0.271902795753389,0.857172461398338
"SN002_0013","3",1,0.407178726842982,0.775477704886661
"SN002_0013","3",1,0.567273730643206,0.276363873265392
"SN002_0013","3",1,0.0870951456760492,0.98697532743548
"SN002_0013","3",1,0.367672149138649,0.779752655317355
"SN002_0013","3",1,0.648484032547276,0.118763528588711
"SN002_0013","3",1,0.132436865914598,0.960501464093838
"SN002_0013","3",1,0.490386546597655,0.640435359909047
"SN002_0013","3",1,0.350830616333575,0.749336173185892
"SN002_0013","3",1,0.210818983213538,0.917409879881475
"SN002_0013","3",1,0.422981539574643,0.738716098234757
"SN002_0013","3",1,0.434939763380745,0.581878363397536
"SN002_0013","3",1,0.579133243981487,0.575483024442967
"SN002_0013","3",1,0.125368527855272,0.968847840182334
"SN002_0013","3",1,0.187189595786998,0.93108038802368
"SN002_0013","3",1,0.396813793243019,0.653443759853058
"SN002_0013","3",1,0.175751119630605,0.937333908834162
"SN002_0013","3",1,0.153968626273984,0.973845612718354
"SN002_0013","3",1,0.258609871167446,0.854080083695619
"SN002_0013","3",1,0.218140785704405,0.896511078091073
"SN002_0013","3",1,0.110996192451019,0.979658120220067
"SN002_0013","3",1,0.211356478642539,0.916493840663396
"SN002_0013","3",1,0.300804470568394,0.845276669602188
"SN002_0013","3",1,0.111643813043868,0.975955874742689
"SN002_0013","3",1,0.188046315513491,0.965010218033291
"SN002_0013","3",1,0.176679643095722,0.954981258731754
"SN002_0013","3",1,0.131039316650567,0.97331474724527
"SN002_0013","3",1,0.17000691078047,0.963053670134948
"SN002_0013","3",1,0.538678006287229,0.590241573921999
"SN002_0013","3",1,0.123929568974128,0.978737703895079
"SN002_0013","3",1,0.131926483085374,0.973273649993767
"SN002_0013","3",1,0.308508148481435,0.796415982495634
"SN002_0013","3",1,0.255054303109864,0.87356933815344
"SN002_0013","3",1,0.264573382034627,0.855656799423085
"SN002_0013","3",1,0.364484377977654,0.719075498739903
"SN002_0013","3",1,0.575922255328565,0.355320972516326
"SN002_0013","3",1,0.14985998049834,0.956054564760255
"SN002_0013","3",1,0.672732481866128,0.328011237052963
"SN002_0013","3",1,0.343623561511135,0.789679512702424
"SN002_0013","3",1,0.299908416589521,0.807121922183232
"SN002_0013","3",1,0.235876055341204,0.884056489076577
"SN002_0013","3",1,0.308124591681808,0.794429480657854
"SN002_0013","3",1,0.19748837441819,0.919582049779984
"SN002_0013","3",1,0.606659757702256,0.55694878566204
"SN002_0013","3",1,0.083985823314684,0.98448633251424
"SN002_0013","3",1,0.619777857357356,0.306716428336505
"SN002_0013","3",1,0.339392672274646,0.746514633406877
"SN002_0013","3",1,0.524898324971534,0.404592495378218
"SN002_0013","3",1,0.420633607547164,0.660491192394551
"SN002_0013","3",1,0.307862801543121,0.808545626164609
"SN002_0013","3",1,0.108207761945153,0.977868336172047
"SN002_0013","3",1,0.282184711711208,0.829242923762159
"SN002_0013","3",1,0.383376486905647,0.673884557315561
"SN002_0013","3",1,0.481807245509752,0.535722354877419
"SN002_0013","3",1,0.692629814690574,0.374756123021886
"SN002_0013","3",1,0.303782842963624,0.851560906838726
"SN002_0013","3",1,0.337881569351036,0.754142804468056
"SN002_0013","3",1,0.403765218108702,0.638834806754731
"SN002_0013","3",1,0.431248112067405,0.590798190794605
"SN002_0013","3",1,0.188893571556755,0.924548264259532
"SN002_0013","3",1,0.484128220442716,0.539697196584579
"SN002_0013","3",1,0.123847414099491,0.972709974568853
"SN002_0013","3",1,0.408012298862266,0.642325855609349
"SN002_0013","3",1,0.325641858068849,0.778697582049191
"SN002_0013","3",1,0.46967497327738,0.530041368622615
"SN002_0013","3",1,0.767317608965192,0.112609435553485
"SN002_0013","3",1,0.608946212491683,0.385020827744392
"SN002_0013","3",2,0.392323310081556,0.697719635109264
"SN002_0013","3",2,0.243051628558755,0.868833118819806
"SN002_0013","3",2,0.905083440288477,0.000206664394210765
"SN002_0013","3",2,0.954100425593588,0.0342952308482481
"SN002_0013","3",2,0.916750442444201,0.00955466509064126
"SN002_0013","3",2,1.03289048168047,0.041108481678465
"SN002_0013","3",2,0.931398599789618,0.0104101942554532
"SN002_0013","3",2,0.965718811802721,0.0787460453049107
"SN002_0013","3",2,0.897395245349134,0.00116388962041187
"SN002_0013","3",2,0.160213039071657,0.946000155460927
"SN002_0013","3",2,0.82895297866685,0.0409876831014145
"SN002_0013","3",2,0.224450042138428,0.904515514424395
"SN002_0013","3",2,0.353173120216342,0.786554769632785
"SN002_0013","3",2,0.760795769009096,0.269394525590034
"SN002_0013","3",2,0.233008375208201,0.885258638312726
"SN002_0013","3",2,0.763660402361042,0.0557913961437773
"SN002_0013","3",2,0.948540579420868,0.0305351484691009
"SN002_0013","3",2,0.169160208138821,0.946299127249105
"SN002_0013","3",2,0.259338419019243,0.864744675467782
"SN002_0013","3",2,0.34029781689533,0.738164748759692
"SN002_0013","3",2,0.400756340395314,0.649710326641402
"SN002_0013","3",2,0.263035126711991,0.854652610233274
"SN002_0013","3",2,0.336805496814947,0.764467906993583
"SN002_0013","3",2,0.758120627045949,0.0290285476285658
"SN002_0013","3",2,0.367907708745215,0.751629532613427
"SN002_0013","3",2,0.212656599294076,0.902879055130347
"SN002_0013","3",2,0.489344993414926,0.628678759832609
"SN002_0013","3",2,0.539144063416251,0.348217153687528
"SN002_0013","3",2,0.258400280856453,0.866458686537511
"SN002_0013","3",2,0.150635457745834,0.960633376152625
"SN002_0013","3",2,0.427515964994868,0.719133132724917
"SN002_0013","3",2,0.611385776694071,0.162826822986432
"SN002_0013","3",2,0.264402087570651,0.850273790736224
"SN002_0013","3",2,0.245554399602323,0.875274722873097
"SN002_0013","3",2,0.0960771060202165,0.990588180655697
"SN002_0013","3",2,0.517454693203386,0.390188073468695
"SN002_0013","3",2,0.256192774547168,0.873335417395325
"SN002_0013","3",2,0.574715360453495,0.495250839476223
"SN002_0013","3",2,0.878131410532642,0.123975981158966
"SN002_0013","3",2,0.447023502589193,0.611757615196927
"SN002_0013","3",2,0.526121618369109,0.370174291671176
"SN002_0013","3",2,0.285009490312448,0.839602190900799
"SN002_0013","3",2,0.0871348962606814,0.987714850235938
"SN002_0013","3",2,0.233286102925971,0.883466686427181
"SN002_0013","3",2,0.203827857689487,0.923910040509056
"SN002_0013","3",2,0.906604560559889,0.0498274530718483
"SN002_0013","3",2,0.615284146944751,0.320760990662008
"SN002_0013","3",2,0.880870038104548,0.13389735566417
"SN002_0013","3",2,0.263594155052125,0.86358455846582
"SN002_0013","3",2,0.744316471176332,0.302708338390533
"SN002_0013","3",2,0.151069787148044,0.979568876505888
"SN002_0013","3",2,0.404112342904458,0.689432958724301
"SN002_0013","3",2,0.374629184053398,0.713926752434816
"SN002_0013","3",2,0.500928832067451,0.498588788645662
"SN002_0013","3",2,0.251202194635827,0.867608758964468
"SN002_0013","3",2,0.416580769001942,0.62718206313676
"SN002_0013","3",2,0.282297121044619,0.828743950913519
"SN002_0013","3",2,0.313825113491845,0.788063792206847
"SN002_0013","3",2,0.398456782516635,0.668819810221595
"SN002_0013","3",2,0.508384711175987,0.468263983565888
"SN002_0013","3",2,0.310669263271408,0.874861702556798
"SN002_0013","3",2,0.27289789693116,0.835344002740488
"SN002_0013","3",2,0.647400833065054,0.344406365324631
"SN002_0013","3",2,0.095437774915643,0.982101848686849
"SN002_0013","3",2,1.07918063678439,0.0320116930483388
"SN002_0013","3",2,0.314699519659944,0.788345515340747
"SN002_0013","3",2,0.61806297606845,0.367162535244595
"SN002_0013","3",2,0.660229577703223,0.208822023736392
"SN002_0013","3",2,0.528765589589735,0.453641381820358
"SN002_0013","3",2,0.254149129387508,0.869431531543754
"SN002_0013","3",2,0.243091864097361,0.873994712643924
"SN002_0013","3",2,0.435683488328862,0.581616657301092
"SN002_0013","3",2,0.653647664957552,0.347909382341241
"SN002_0013","3",2,0.349794734637884,0.739678121078094
"SN002_0013","3",2,0.615487122414264,0.293039782185975
"SN002_0014","4",1,0.860685345006174,0.319174426610217
"SN002_0014","4",1,0.380972991985754,0.682959246304736
"SN002_0014","4",1,0.709279027481508,0.0667821288470602
"SN002_0014","4",1,0.14409604894378,0.96825410295329
"SN002_0014","4",1,1.05964707768445,0.318403442828214
"SN002_0014","4",1,0.359030704984748,0.741469299616394
"SN002_0014","4",1,0.148245274572774,0.95948694709903
"SN002_0014","4",1,0.812336717254158,0.339185273311732
"SN002_0014","4",1,0.362478199650078,0.836840108034532
"SN002_0014","4",1,0.365251056175714,0.764816505058965
"SN002_0014","4",1,0.145907685860284,0.973304328622635
"SN002_0014","4",1,0.693907552246433,0.428690240810679
"SN002_0014","4",1,0.163297936240494,0.965117343653078
"SN002_0014","4",1,0.488678859881222,0.546387608783071
"SN002_0014","4",1,0.242803950517714,0.904911378169995
"SN002_0014","4",1,0.771086072467226,0.417188588037498
"SN002_0014","4",1,0.210474132235379,0.942787662392737
"SN002_0014","4",1,0.269237216097771,0.921929482700486
"SN002_0014","4",1,0.65460503597883,0.492457538191544
"SN002_0014","4",1,0.795955640900422,0.358186073271654
"SN002_0014","4",1,0.163502751515927,0.963080450005624
"SN002_0014","4",1,0.0699691797585649,0.994616695933198
"SN002_0014","4",1,0.761479442103308,0.279466370866007
"SN002_0014","4",1,0.179868247531864,0.926831567710035
"SN002_0014","4",1,0.184220697079106,0.966562959534041
"SN002_0014","4",1,0.272530473880035,0.833893052891748
"SN002_0014","4",1,0.0976213237536018,0.978507503208605
"SN002_0014","4",1,0.159243556008626,0.948325055150648
"SN002_0014","4",1,0.0958228366884149,0.985628631996066
"SN002_0014","4",1,0.261090848197983,0.857867197661797
"SN002_0014","4",1,0.121895175545539,0.977563393334701
"SN002_0014","4",1,0.249000718749407,0.858936878624599
"SN002_0014","4",1,0.843287806578807,0.217145862887126
"SN002_0014","4",1,0.126036188850191,0.970635675021325
"SN002_0014","4",1,0.203412935698036,0.907194504722037
"SN002_0014","4",1,0.941439158422986,0.154481748036717
"SN002_0014","4",1,0.482751197049581,0.559840023912157
"SN002_0014","4",1,0.279300768944604,0.831928779666939
"SN002_0014","4",1,0.164216479214292,0.964087669547984
"SN002_0014","4",1,0.286528076269727,0.835907907486626
"SN002_0014","4",1,0.348215501618421,0.797108867559749
"SN002_0014","4",1,0.296243611715593,0.81709663027568
"SN002_0014","4",1,0.29304831861799,0.818994242232876
"SN002_0014","4",1,0.303024611116539,0.799843471256264
"SN002_0014","4",1,0.137078392937906,0.961878066943683
"SN002_0014","4",1,0.275914396405131,0.885881067959953
"SN002_0014","4",1,0.367693115033093,0.768938756981779
"SN002_0014","4",1,0.490916835446445,0.476136211500355
"SN002_0014","4",1,0.292349549922656,0.820194340468144
"SN002_0014","4",1,0.358922328783456,0.715682090719639
"SN002_0014","4",1,0.151468833247759,0.954064545651444
"SN002_0014","4",1,0.358709377395304,0.764324217439459
"SN002_0014","4",1,0.251326879223113,0.919253347036702
"SN002_0014","4",1,0.38900687491539,0.665030855093096
"SN002_0014","4",1,0.610967090730365,0.310565913745378
"SN002_0014","4",1,0.325468603911079,0.771207461094229
"SN002_0014","4",1,0.153861229368579,0.95846118407165
"SN002_0014","4",1,0.313354661192432,0.841370913919744
"SN002_0014","4",1,0.18114615960795,0.941479096959965
"SN002_0014","4",1,0.447142949592942,0.558830540976157
"SN002_0014","4",1,0.438586348087243,0.574096779814922
"SN002_0014","4",1,0.327850912441267,0.765409786101346
"SN002_0014","4",1,0.140529235230558,0.971470973238164
"SN002_0014","4",1,0.360461873434823,0.748129186564763
"SN002_0014","4",1,0.179218007840628,0.955481088683996
"SN002_0014","4",1,0.396752531801302,0.653038990335318
"SN002_0014","4",1,0.378841964872223,0.695438705842096
"SN002_0014","4",1,0.30156602821683,0.800640021907168
"SN002_0014","4",2,0.310960380076752,0.819431557758518
"SN002_0014","4",2,0.409649340752734,0.652720219774183
"SN002_0014","4",2,0.187685765057841,0.933724988549225
"SN002_0014","4",2,1.01750877420573,0.00101697199227963
"SN002_0014","4",2,0.52612266128591,0.424528611890533
"SN002_0014","4",2,0.118028992537336,0.972628095423809
"SN002_0014","4",2,0.394861357397108,0.726816912000404
"SN002_0014","4",2,0.252655542531511,0.858268014955951
"SN002_0014","4",2,0.767465091818751,0.105119791514584
"SN002_0014","4",2,0.426031430401943,0.632136313182311
"SN002_0014","4",2,0.192446978242523,0.934312100300733
"SN002_0014","4",2,0.305987181003281,0.838302811192866
"SN002_0014","4",2,0.21827430422411,0.932420383396702
"SN002_0014","4",2,0.0744054152288833,0.992676988925858
"SN002_0014","4",2,0.408627822841959,0.641440474352311
"SN002_0014","4",2,0.626160050130072,0.450808896105414
"SN002_0014","4",2,0.401167516723591,0.653080864591479
"SN002_0014","4",2,0.287974058485758,0.842541204117211
"SN002_0014","4",2,0.197161720046853,0.94808779314806
"SN002_0014","4",2,0.259717536635965,0.854724554919233
"SN002_0014","4",2,0.856459422500043,0.0584042485415412
"SN002_0014","4",2,0.287970790098699,0.871389556874418
"SN002_0014","4",2,0.139760368335035,0.996948338144885
"SN002_0014","4",2,0.658277361189371,0.369547641140556
"SN002_0014","4",2,0.284486099923485,0.84064623539934
"SN002_0014","4",2,0.969269146093805,1.37056686221206e-05
"SN002_0014","4",2,0.544678690840733,0.403333864104459
"SN002_0014","4",2,0.64975579208086,0.373764712442424
"SN002_0014","4",2,0.237696847699486,0.900358560266829
"SN002_0014","4",2,0.326621751425682,0.774040312820225
"SN002_0014","4",2,1.29428316205378,0.377264308511216
"SN002_0014","4",2,0.73145764976362,0.138126894316866
"SN002_0014","4",2,0.273370675423985,0.873333947570099
"SN002_0014","4",2,0.397624217506559,0.712689048703318
"SN002_0014","4",2,0.524273007942405,0.589144070941219
"SN002_0014","4",2,0.558401316320091,0.374120260479858
"SN002_0014","4",2,0.175280644074786,0.93349431570595
"SN002_0014","4",2,0.851215685325319,0.171041772589591
"SN002_0014","4",2,0.313336955332715,0.825739276571307
"SN002_0014","4",2,0.438321251244622,0.57202302880043
"SN002_0014","4",2,0.3630257521935,0.723547218975599
"SN002_0014","4",2,0.133290134635705,0.966569308959524
"SN002_0014","4",2,0.0830328591086587,0.993195351937825
"SN002_0014","4",2,0.407898723214448,0.649188351223599
"SN002_0014","4",2,0.638694889006852,0.252561954418512
"SN002_0014","4",2,0.892891404330809,0.00106327366218697
"SN002_0014","4",2,0.868028096201848,0.35088847616674
"SN002_0014","4",2,0.659052085959765,0.32106644335153
"SN002_0014","4",2,0.537341025704034,0.423521209961516
"SN002_0014","4",2,0.39412853692065,0.671974716384599
"SN002_0014","4",2,0.5700851210228,0.324020514779465
"SN002_0014","4",2,0.318535432455273,0.780382680533622
"SN002_0014","4",2,0.26450659659371,0.871591997515938
"SN002_0014","4",2,0.310520385441512,0.787069877908595
"SN002_0014","4",2,0.573463374397683,0.440147106678836
"SN002_0014","4",2,0.397107694882372,0.656192592954163
"SN002_0014","4",2,0.52939750283576,0.39524412978871
"SN002_0014","4",2,0.946808618463148,0.0412489872273613
"SN002_0014","4",2,0.296541878001665,0.830316414314361
"SN002_0014","4",2,0.492371696928547,0.461413045636885
"SN002_0014","4",2,0.354537389144355,0.720383463433499
"SN002_0014","4",2,1.19348084190317,0.00291381515282279
"SN002_0014","4",2,0.281855538514821,0.838123094540607
"SN002_0014","4",2,0.470088960767284,0.578976501469512
"SN002_0014","4",2,0.511875738391698,0.451256490774714
"SN002_0014","4",2,0.515227713108525,0.413269318301708
"SN002_0014","4",2,0.71327247131497,0.452880297295248
"SN002_0014","4",2,0.404025501083482,0.656469937689044
"SN002_0014","4",2,0.369285384416701,0.710010276407729
"SN002_0014","4",2,0.56630324413382,0.32167111232414
"SN002_0014","4",2,0.351557091292746,0.73011525708542
"SN002_0014","4",2,1.18735809409122,0.000555087479182605
"SN002_0016","6",1,0.344256565306906,0.745219323739438
"SN002_0016","6",1,0.529049575286736,0.440386684276328
"SN002_0016","6",1,0.647707687708575,0.40426108451841
"SN002_0016","6",1,0.257727260350165,0.857350123388998
"SN002_0016","6",1,0.436155996324417,0.60307546673314
"SN002_0016","6",1,0.622344173707095,0.355259978682095
"SN002_0016","6",1,0.187066545449592,0.925015954102044
"SN002_0016","6",1,0.234200960973792,0.878414031271393
"SN002_0016","6",1,0.187926203206158,0.925900034024035
"SN002_0016","6",1,0.415101389459848,0.654038287366007
"SN002_0016","6",1,0.132116080830065,0.960477891160539
"SN002_0016","6",1,0.160406789591869,0.959816896236988
"SN002_0016","6",1,0.27037869726307,0.853589936774947
"SN002_0016","6",1,0.396828743108832,0.660411472980607
"SN002_0016","6",1,0.242685131099116,0.892751760365811
"SN002_0016","6",1,0.671331860601296,0.242657289700841
"SN002_0016","6",1,0.399347707176867,0.680171822960464
"SN002_0016","6",1,0.132699935621818,0.960506547662679
"SN002_0016","6",1,0.500371743574986,0.440543376037637
"SN002_0016","6",1,0.328582397117457,0.779866739717189
"SN002_0016","6",1,0.536555026631029,0.497635644429642
"SN002_0016","6",1,0.375976913533874,0.710650648032282
"SN002_0016","6",1,0.150260636141667,0.94881521183468
"SN002_0016","6",1,0.244908367001447,0.872938266342198
"SN002_0016","6",1,0.243220821648645,0.872580820026011
"SN002_0016","6",1,0.269045031217129,0.904672757791618
"SN002_0016","6",1,0.241979103757951,0.872420794583086
"SN002_0016","6",1,0.164924669435028,0.986613184024301
"SN002_0016","6",1,0.910868688632287,0.132536992279604
"SN002_0016","6",1,0.141116368196167,0.956168074381085
"SN002_0016","6",1,0.311081044887702,0.854631809124506
"SN002_0016","6",1,0.247207102840977,0.883494290211473
"SN002_0016","6",1,0.471637109375894,0.569425107289743
"SN002_0016","6",1,0.188729476284082,0.929630348507391
"SN002_0016","6",1,0.2460870144758,0.873169066591206
"SN002_0016","6",1,0.430672311404117,0.636064569339658
"SN002_0016","6",1,0.129474251401553,0.962942105995463
"SN002_0016","6",1,0.422581201827037,0.667487899753216
"SN002_0016","6",1,0.144250669082799,0.956320623004804
"SN002_0016","6",1,0.270709629450084,0.885950313833302
"SN002_0016","6",1,0.126227653536513,0.968832383381652
"SN002_0016","6",1,0.394286447582662,0.732771222398892
"SN002_0016","6",1,0.10532251910455,0.979519706594568
"SN002_0016","6",1,0.196730053101737,0.94919079808039
"SN002_0016","6",1,0.235958907029103,0.882821341777098
"SN002_0016","6",1,0.49530839815424,0.58010696539298
"SN002_0016","6",1,0.306002123514566,0.806873275405203
"SN002_0016","6",1,0.129913023429009,0.966963111769498
"SN002_0016","6",1,0.410501787346577,0.621656370482446
"SN002_0016","6",1,0.227247391550773,0.904695068057471
"SN002_0016","6",1,0.637651860651549,0.171843180673677
"SN002_0016","6",1,0.644837769096868,0.198672546450726
"SN002_0016","6",1,0.710895781231425,0.219740446759038
"SN002_0016","6",1,0.172109270609821,0.943388728310477
"SN002_0016","6",1,0.273464253999531,0.8333169133986
"SN002_0016","6",1,0.632399153656869,0.325879853083487
"SN002_0016","6",1,0.500996201166894,0.495693336438655
"SN002_0016","6",1,0.131051062759555,0.971859893818815
"SN002_0016","6",1,0.241199137645009,0.870809885448489
"SN002_0016","6",1,0.508415624109297,0.485492890696528
"SN002_0016","6",1,0.488805614885247,0.510734789765441
"SN002_0016","6",1,0.163722499201648,0.968838513207344
"SN002_0016","6",1,0.252259280896483,0.896163718700934
"SN002_0016","6",1,0.293153958638152,0.822984976986734
"SN002_0016","6",1,0.307224369887703,0.804245332962587
"SN002_0016","6",1,0.597604251844388,0.353358682553908
"SN002_0016","6",1,0.158106976499636,0.978084040001992
"SN002_0016","6",1,0.435761359632622,0.599818212369463
"SN002_0016","6",1,0.302574911696757,0.813176516603943
"SN002_0016","6",1,0.354601246470758,0.72999703656045
"SN002_0016","6",1,0.63283535356833,0.310037211716493
"SN002_0016","6",1,0.124747601522622,0.983471056548346
"SN002_0016","6",1,0.0772272468076392,0.991245772595634
"SN002_0016","6",1,0.466995729590161,0.564248878866031
"SN002_0016","6",1,0.231075216033225,0.887661466522583
"SN002_0016","6",1,0.505559813399292,0.504840644536324
"SN002_0016","6",1,0.129508146852153,0.974123048536175
"SN002_0016","6",1,0.939384569722221,0.107450448153484
"SN002_0016","6",1,0.319162460193879,0.77852656245902
"SN002_0016","6",1,0.551036086473924,0.389451317039119
"SN002_0016","6",1,0.119941192671835,0.979357622388191
"SN002_0016","6",1,0.764055579104659,0.347545269224796
"SN002_0016","6",1,0.299157004548633,0.807394660240135
"SN002_0016","6",1,0.597460329872031,0.358610311517363
"SN002_0016","6",1,0.206737121347449,0.938108664727028
"SN002_0016","6",1,0.630624330808527,0.347038993275518
"SN002_0016","6",1,0.779989252656285,0.0784012905948993
"SN002_0016","6",1,0.326605510977738,0.762695498360789
"SN002_0016","6",1,0.377949971379946,0.69279192249842
"SN002_0016","6",1,0.269232011635495,0.872310392772943
"SN002_0016","6",1,0.371255685839504,0.716208268252276
"SN002_0016","6",1,0.172885269003227,0.939759231476556
"SN002_0016","6",1,0.348888801899665,0.737363654040601
"SN002_0016","6",1,0.158350797222229,0.947522739048485
"SN002_0016","6",1,0.387922327416561,0.68148943909034
"SN002_0016","6",1,0.309794569232456,0.786429943966631
"SN002_0016","6",1,0.399166497573843,0.651653298290876
"SN002_0016","6",1,0.2506393856974,0.896081384775917
"SN002_0016","6",1,0.277242687018408,0.874804586405068
"SN002_0016","6",1,0.184348480385148,0.926233893025548
"SN002_0016","6",1,0.258490350998139,0.872907028623614
"SN002_0016","6",1,0.645610272518166,0.328536194581323
"SN002_0016","6",1,0.411305139768511,0.623516140160302
"SN002_0016","6",1,0.287733943460821,0.819387647299766
"SN002_0016","6",1,0.437706842756352,0.583856390440741
"SN002_0016","6",1,0.245841554684154,0.902120059784551
"SN002_0016","6",1,0.252045295683778,0.897139799348336
"SN002_0016","6",1,0.362759326519908,0.746487347666422
"SN002_0016","6",1,0.277890867616505,0.84296631357333
"SN002_0016","6",1,0.682291319887598,0.221952837828732
"SN002_0016","6",1,0.711888852384251,0.216714950462345
"SN002_0016","6",1,0.293307629303494,0.814665348505267
"SN002_0016","6",1,0.41806688714427,0.62977432249386
"SN002_0016","6",1,0.279239205915768,0.893169449904419
"SN002_0016","6",1,0.25362546982471,0.894468600687166
"SN002_0016","6",1,0.138822291947095,0.96156512648261
"SN002_0016","6",1,0.280173577877694,0.835398855534115
"SN002_0016","6",1,0.646109725993034,0.34064242021909
"SN002_0016","6",1,0.63641024746814,0.27688873512198
"SN002_0016","6",1,0.270748864968281,0.847575766087371
"SN002_0016","6",1,0.536474241108958,0.426101679050938
"SN002_0016","6",1,0.250167444268996,0.873662967473011
"SN002_0016","6",1,0.215585813119146,0.910600316028503
